[12-Jun-2018 17:10:23 UTC] PHP Warning:  Illegal string offset 'ticket_price' in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:10:23 UTC] PHP Warning:  Illegal string offset 'ticket_price' in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:10:23 UTC] PHP Notice:  Uninitialized string offset: 0 in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:10:23 UTC] PHP Warning:  Illegal string offset 'ticket_price' in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:10:23 UTC] PHP Warning:  Illegal string offset 'ticket_price' in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:10:23 UTC] PHP Warning:  Illegal string offset 'ticket_price' in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:10:23 UTC] PHP Warning:  Illegal string offset 'ticket_price' in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:10:23 UTC] PHP Warning:  Illegal string offset 'ticket_price' in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:10:23 UTC] PHP Notice:  Uninitialized string offset: 0 in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:10:23 UTC] PHP Warning:  Illegal string offset 'ticket_price' in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:10:23 UTC] PHP Warning:  Illegal string offset 'ticket_price' in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:10:39 UTC] PHP Notice:  Undefined index: field_5b195c4bbdc42 in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/functions.php on line 220
[12-Jun-2018 17:10:39 UTC] PHP Notice:  Undefined index: field_5b1fd9a877954 in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/functions.php on line 280
[12-Jun-2018 17:10:43 UTC] PHP Warning:  Illegal string offset 'ticket_price' in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:10:43 UTC] PHP Warning:  Illegal string offset 'ticket_price' in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:10:43 UTC] PHP Warning:  Illegal string offset 'ticket_price' in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:10:43 UTC] PHP Notice:  Uninitialized string offset: 0 in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:10:43 UTC] PHP Warning:  Illegal string offset 'ticket_price' in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:10:43 UTC] PHP Warning:  Illegal string offset 'ticket_price' in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:10:43 UTC] PHP Warning:  Illegal string offset 'ticket_price' in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:10:43 UTC] PHP Warning:  Illegal string offset 'ticket_price' in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:10:43 UTC] PHP Warning:  Illegal string offset 'ticket_price' in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:10:43 UTC] PHP Notice:  Uninitialized string offset: 0 in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:10:43 UTC] PHP Warning:  Illegal string offset 'ticket_price' in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:10:43 UTC] PHP Warning:  Illegal string offset 'ticket_price' in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/template-parts/part-event_ticketLowest.php on line 13
[12-Jun-2018 17:42:02 UTC] PHP Notice:  Undefined index: field_5b195c4bbdc42 in /Users/joeycarty/Desktop/wp-carolina-theatre/wp-content/themes/carolina-theatre/functions.php on line 220
